1.0,0.7371664722351026
1.2128335277648974,0.791056855653697
1.4207311130577565,0.8392344093886922
1.621561222040972,0.8824577612765477
1.8140844155382698,0.9214167827240001
1.9975946348560836,0.9566796127114751
2.1717353138581075,0.9887042561831701
2.3363940595959414,1.0178633806688193
2.491634099161941,1.0444664685369225
2.637645052494424,1.068776127054964
2.7747057040461747,1.091019256216677
2.9031553907049115,1.1113945516333388
3.0233720883827058,1.130077627436204
3.1357558347071723,1.1472246596897282
3.2407163860740926,1.1629751188441138
3.338664187992416,1.17745392869672
3.430003897494424,1.1907732451369346
3.5151298434842326,1.2030339641368348
3.5944229413289897,1.2143270222295484
3.6682486882702343,1.224734528220804
3.736955955743843,1.2343307522072844
3.8008763651067157,1.2431829913955643
3.860324087382146,1.251352328605564
3.9155959485438565,1.2588942971001509
3.96697175244061,1.2658594637390175
4.014714756170103,1.2722939410726717
4.05907224951442,1.2782398377424389
4.100276202478422,1.2837356553978971
4.138543954182251,1.2888166392817155
4.174078923207641,1.2935150886694982
4.207071324614722,1.2978606324932986
4.237698882690564,1.3018804747217207
4.26612753139608,1.3055996134125338
4.292512096686124,1.3090410367879335
4.316996956564479,1.3122258991988887
4.339716676029451,1.3151736794335689
4.360796615061253,1.317902323476112
4.38035350856901,1.3204283735269506
4.398496017805285,1.3227670848465127
4.415325253208499,1.3249325317731842
4.430935268978576,1.3269377040878594
4.445413529951323,1.3287945947459623
4.458841351530283,1.3305142798690344
4.471294313575019,1.3321069917782082
4.482842649242871,1.3335821857579782
4.4935516098459125,1.334948601158087
4.50348180682311,1.3362143173719407
4.512689531945085,1.3373868051699682
4.521227056869931,1.338472973814295
4.52914291315683,1.3394792143357708
4.536482153822826,1.3404114393147952
4.543286597499188,1.3412751194726542
4.54959505620961,1.3420753173495124
4.555443547754217,1.3428167183182373
4.560865493642595,1.3435036591593374
4.565891903476643,1.3441401544010627
4.57055154664077,1.3447299206098449
4.574871112113618,1.3452763987993341
4.5788753571724445,1.345782775111198
4.582587245718977,1.346251999907275
4.586028076914316,1.3466868054004695
4.589217604770466,1.347089721940767
4.592174149307529,1.3474630930628266
4.594914699848548,1.3478090893926085
4.597455010988656,1.3481297215023345
4.599809691741398,1.3484268517957125
4.601992288333054,1.3487022054985902
4.604015361085427,1.3489573808241149
4.605890555798724,1.349193858375869
4.607628670019132,1.3494130098473724
4.609239714549981,1.3496161060716758
4.610732970541405,1.3498043244705222
4.612117042470728,1.3499787559486451
4.6133999073045615,1.3501404112752098
4.614588960113734,1.3502902269911161
4.615691056393451,1.3504290708778919
4.616712551323674,1.3505577470211303
4.617659336188366,1.3506770004988833
4.6185368721569855,1.3507875217231176
4.619350221617395,1.3508899504601484
4.620104077236035,1.3509848795540327
4.6208027889088115,1.3510728583750504
4.621450388754627,1.3511543960137438
4.622050614292665,1.351229964239429
4.622606929934539,1.3513000002406685
4.623122546913075,1.3513649091638806
4.623600441760802,1.3514250664650442
4.624043373443134,1.3514808200883346
4.6244538992437105,1.351532492484496
4.62483438949238,1.3515803824807977
4.6251870412197755,1.3516247670135257
4.625513890816443,1.351665902733175
4.6258168257687995,1.3517040274917145
4.626097595539055,1.3517393617206257
4.626357821651322,1.351772109707771
4.62659900704168,1.3518024607805237
4.626822544725769,1.3518305904020795
4.627029725833595,1.3518566611873242
4.627221747057654,1.3518808238441813
4.627399717557113,1.3519032180459145
